feature	metadata	value	coef	stderr	N	N.not.0	pval	qval
Rubrivivax	Treatment	A- T+ P+	3.5514233419105	0.408470091378486	58	28	5.64414394276139e-12	2.20121613767694e-09
Vogesella	Treatment	A- T+ P+	4.87804753788294	0.682706383559945	58	26	1.99197965826883e-09	3.88436033362422e-07
Plesiomonas	Treatment	A- T+ P+	-3.44006172155841	0.54352209434293	58	55	4.40686315851243e-08	5.72892210606615e-06
Cloacibacterium	Treatment	A- T+ P+	-3.31840080267455	0.597348501726765	58	21	7.9464908635457e-07	7.74782859195706e-05
Flavobacterium	Treatment	A- T+ P+	3.51373867763316	0.65221171276099	58	43	1.47203303081011e-06	0.000114818576403188
Vampirovibrionaceae_Genus	Treatment	A- T+ P+	2.99509175353991	0.57053286918336	58	19	2.43312697471776e-06	0.000158153253356654
Aquihabitans	Treatment	A- T+ P+	3.1359829211957	0.631500114391536	58	33	6.76661136315158e-06	0.00037699691880416
Gemmataceae_Genus	Treatment	A- T+ P+	3.35288480747611	0.704387070565917	58	31	1.40534772163271e-05	0.000685107014295944
Candidatus_Berkiella	Treatment	A- T+ P+	1.95137508779842	0.421313495816507	58	16	2.20414183452608e-05	0.000955128128294634
Polymorphobacter	Treatment	A- T+ P+	1.91636693444714	0.427892111726091	58	17	3.74655726002935e-05	0.00145322763228958
Pirellulaceae_Genus	Treatment	A- T+ P+	1.62063489459731	0.363983206794292	58	16	4.09884716799625e-05	0.00145322763228958
Dinghuibacter	Treatment	A- T+ P+	1.87786615366296	0.467306437611203	58	37	0.000176565849397202	0.00573839010540908
Candidatus_Megaira	Treatment	A- T+ P+	1.33918342884802	0.348784816228362	58	17	0.000316065987144393	0.00853156001710692
Chlamydiales_Genus	Treatment	A- T+ P+	2.20822706562204	0.579919953239063	58	33	0.00035001271865054	0.00853156001710692
Chitinivorax	Treatment	A- T+ P+	1.72050513664269	0.447116018267372	58	14	0.000307593164234894	0.00853156001710692
Culicoidibacter	Treatment	A- T+ P+	2.16743625876017	0.568788162584114	58	54	0.000346875534958789	0.00853156001710692
Microtrichales_Genus	Treatment	A- T+ P+	2.06597111882337	0.564195698887786	58	30	0.000556503444929404	0.00978257012572405
Phreatobacter	Treatment	A- T+ P+	-1.96739117859749	0.53770145860612	58	57	0.000561614017806706	0.00978257012572405
Unknown_Family_Genus	Treatment	A- T+ P+	1.72403921441827	0.468714698257499	58	13	0.000528451866692507	0.00978257012572405
Sutterellaceae_Genus	Treatment	A- T+ P+	2.41004840079927	0.656711175246581	58	34	0.000542538709682238	0.00978257012572405
Bdellovibrio	Treatment	A- T+ P+	2.41532920964988	0.651075700900538	58	29	0.000478367786915545	0.00978257012572405
Bosea	Treatment	A- T+ P+	-2.19040251977853	0.600055710495002	58	50	0.00057692080228629	0.00978257012572405
Rhodocyclaceae_Genus	Treatment	A- T+ P+	1.71084569127594	0.459956307335115	58	14	0.000463701197543416	0.00978257012572405
alphaI_cluster	Treatment	A- T+ P+	1.21684047353243	0.349653793376297	58	17	0.000978156728684798	0.015895046841128
Chthoniobacter	Treatment	A- T+ P+	1.54637153357607	0.449522784090148	58	12	0.00110559572554176	0.0172472933184515
Pseudobdellovibrionaceae_Genus	Treatment	A- T+ P+	2.21126555353731	0.651191577346295	58	38	0.00126468734561156	0.0189703101841733
Burkholderiales_Genus	Treatment	A- T+ P+	-1.25185120152407	0.371840990362487	58	21	0.00138069758513222	0.019943409563021
Glutamicibacter	Treatment	A- T+ P+	1.3170367866217	0.4042383195761	58	11	0.00190878563719633	0.0265866570895203
Shewanella	Treatment	A- T+ P+	2.18080118544443	0.678136539121662	58	55	0.00216145365146979	0.029067824968042
Ensifer	Treatment	A- T+ P+	1.77929486821763	0.559860909706569	58	26	0.00241402182418814	0.0303862507075985
Cellvibrio	Treatment	A- T+ P+	2.04524501560789	0.643580245420638	58	38	0.00241531736393731	0.0303862507075985
Chryseotalea	Treatment	A- T+ P+	2.76612514449965	0.892844164330933	58	36	0.00304325041703997	0.0370896144576747
Flavihumibacter	Treatment	A- T+ P+	1.02188264886285	0.335466140815311	58	10	0.00353088369624331	0.0417286255010573
env.OPS_17_Genus	Treatment	A- T+ P+	2.05153090252279	0.677312765599591	58	33	0.00370812804404638	0.0425344099170026
Comamonadaceae_Genus	Treatment	A- T+ P+	2.8534097956069	0.945543887381877	58	41	0.00382756754206281	0.0426500383258427
NS9_marine_group_Genus	Treatment	A- T+ P+	1.50665615675337	0.504464281244657	58	20	0.00417886200208148	0.0444037850194167
Legionella	Treatment	A- T+ P+	1.8606435515322	0.623585391411984	58	36	0.00421266678389338	0.0444037850194167
Barnesiellaceae_Genus	Treatment	A- T+ P+	-0.805503146546522	0.27257202193963	58	12	0.00456451570811744	0.0468463454254158
Acinetobacter	Treatment	A- T+ P+	-2.41294297566162	0.823077604995131	58	33	0.00487512574967167	0.0487512574967167
Roseomonas	Treatment	A- T+ P+	2.0824102276753	0.717060713551003	58	43	0.00526234617588947	0.0513078752149223
SH.PL14	Treatment	A- T+ P+	1.82604324200373	0.649354390461632	58	30	0.0067735771893718	0.0644315878989025
Rhodococcus	Treatment	A- T+ P+	1.39451327871579	0.497821598196254	58	14	0.00697624905695766	0.0647794555288926
Azospira	Treatment	A- T+ P+	0.978850641603174	0.352092155097885	58	10	0.00738677901137163	0.0669963677775567
Crenobacter	Treatment	A- T+ P+	-1.35391408708183	0.499062619796607	58	58	0.00884416882101813	0.0766494631154904
Paucibacter	Treatment	A- T+ P+	-1.21775621991219	0.448450789980939	58	58	0.00878413455469978	0.0766494631154904
Vibrio	Treatment	A- T+ P+	1.77670346547582	0.657570245260382	58	18	0.00910632983305712	0.0772058398889626
Roseicella	Treatment	A- T+ P+	0.649448242671567	0.242209302295817	58	15	0.00961615062031488	0.0797935902536767
SH3.11	Treatment	A- T+ P+	1.53790610036122	0.577778985981762	58	26	0.0101259983223413	0.0822737363690234
Cetobacterium	Treatment	A- T+ P+	-1.66225616986114	0.633585932024788	58	58	0.0111911355867217	0.0890723036494179
Citrobacter	Treatment	A- T+ P+	0.618368606033477	0.236560754101074	58	8	0.0114737337676632	0.0894951233877729
Pir4_lineage	Treatment	A- T+ P+	1.49131741418056	0.591010423581003	58	26	0.0144902082771933	0.11080747506089
Candidatus_Alysiosphaera	Treatment	A- T+ P+	0.786780301600912	0.313024997732215	58	15	0.0148583037738654	0.111437278303991
Rhodovarius	Treatment	A- T+ P+	0.456484768089696	0.183676296295515	58	7	0.0159583980639586	0.117429721602714
Pseudoduganella	Treatment	A- T+ P+	1.83032778167758	0.742609153275234	58	23	0.016805285120277	0.121371503646445
Ferruginibacter	Treatment	A- T+ P+	-1.30678722178937	0.532699828427778	58	7	0.0173005966205668	0.122676957854928
Rhodovastum	Treatment	A- T+ P+	1.62142904200396	0.670852815647444	58	31	0.0189327787957603	0.131853280899045
Frankiales_Genus	Treatment	A- T+ P+	0.541801321225595	0.228997305402104	58	7	0.0214685682895802	0.146890204086601
Turneriella	Treatment	A- T+ P+	-1.22132689375438	0.525198447722365	58	13	0.0236953062927829	0.159330507830782
Nocardioides	Treatment	A- T+ P+	1.22359507834038	0.539725623434824	58	17	0.0272663183531236	0.180234985724037
Armatimonadaceae_Genus	Treatment	A- T+ P+	0.934589896541436	0.41613069283915	58	10	0.0286739450093005	0.18283605564636
Gordonia	Treatment	A- T+ P+	1.91582243248396	0.851676649465315	58	28	0.0284322995825382	0.18283605564636
Fuscovulum	Treatment	A- T+ P+	1.48285936016084	0.66194045076996	58	25	0.0290662447437803	0.18283605564636
Devosia	Treatment	A- T+ P+	1.65742789505382	0.744471981669084	58	32	0.030033864679401	0.185923924205816
Hyphomicrobiales_Incertae_Sedis_Genus	Treatment	A- T+ P+	1.91051066143205	0.868349495723995	58	42	0.0319375877157237	0.194619675142691
Fluviicola	Treatment	A- T+ P+	1.44822388345178	0.693563211026322	58	30	0.0413495754878717	0.24809745292723
Beijerinckiaceae_Genus	Treatment	A- T+ P+	-0.938937072508094	0.468818563933826	58	21	0.0500517283226834	0.295760212815856
Rickettsiaceae_Genus	Treatment	A- T+ P+	-0.135589102222062	0.0679664164074682	58	3	0.0509242295243648	0.296424619619437
Fimbriiglobus	Treatment	A- T+ P+	1.57018907933179	0.791023990182957	58	28	0.0520500088184469	0.298522109399916
Sporichthyaceae_Genus	Treatment	A- T+ P+	0.302147344568297	0.152812374275041	58	5	0.0529446718712715	0.299252493185448
Stenotrophomonas	Treatment	A- T+ P+	0.654871084172459	0.334111118865876	58	8	0.0549742097810754	0.306284883065991
Halomonas	Treatment	A- T+ P+	0.33533684279184	0.17449782312856	58	5	0.0597345481928473	0.328119349228316
Nocardia	Treatment	A- T+ P+	1.75949861389088	0.939413689988557	58	45	0.0662949879377587	0.359097851329526
Acetobacteroides	Treatment	A- T+ P+	0.474649081578179	0.25644307186873	58	5	0.0694614093342969	0.371095200553093
Thermodesulfobacteriota_Genus	Treatment	A- T+ P+	-0.21204029160717	0.115221887313454	58	3	0.071028698674999	0.374340438962833
