gene	baseMean	log2FoldChange	lfcSE	stat	pvalue	padj
LOC137490512	11.611477747583246	48.535545340063024	3.193539025203269	15.198043598973628	3.643404964704859e-52	7.500677800837894e-48
LOC141382111	7.136063313479681	36.321880445059875	3.213468246793917	11.303015202125703	1.2678857684867262e-29	1.3050982157918117e-25
LOC141374967	4.382756342730813	41.03054725281459	5.034469692870023	8.149924372555736	3.641519347970208e-16	2.4989319605554224e-12
pvalb9	939.7473032474802	-4.876707502271718	0.8066615472251842	-6.045543535633981	1.4890713305237646e-9	7.663877870373186e-6
zgc:153738	38.096980668316185	3.597311046976266	0.60374737933374	5.958305029739502	2.5486747458791883e-9	1.0493913398682969e-5
zmp:0000000629	87.85787735759142	-4.642935343640501	0.8386455095407621	-5.536231090276687	3.090497452370268e-8	1.0604011841991117e-4
LOC137487415	37.70169259507181	-2.1289620295029925	0.4556282501853735	-4.672585663063734	2.9743139948857756e-6	0.008747457458959065
ugt5a4	692.8427436418017	-2.31394760023319	0.5012868020280705	-4.616015404498154	3.911779234709992e-6	0.010066474888121825
crp7	90.21282593888674	-3.5720657335305463	0.7937653513547986	-4.500153259944825	6.790448603992113e-6	0.01461198025313783
cspp1a	23.024984293432652	2.8615708095296624	0.6372161221722437	4.4907382439959065	7.0976734119288055e-6	0.01461198025313783
senp6b	16.917171873003937	5.217604123757517	1.1860069120440269	4.399303301500345	1.0859895901618053e-5	0.020324788811510078
sgo2	53.263379170806054	2.3322134559376897	0.5347183041280338	4.361574006225268	1.2913010302700753e-5	0.02215334525847503
uchl1	314.2170938904783	1.9935296904030848	0.4642592088223136	4.294001395169031	1.7548137022141106e-5	0.027789499759601457
adgrl2b.1	80.99933723887322	0.7795331298401476	0.18283033502182675	4.263696884584743	2.010721673355129e-5	0.028704376412576824
lsm14b	93.23349287178478	3.6837194534969244	0.865759777582476	4.254897893019749	2.091444339576686e-5	0.028704376412576824
foxj1b	5.707502243319661	-3.1352580954175546	0.756886623344104	-4.142308766886702	3.438270251168433e-5	0.037743045508304394
LOC137487483	366.68882439595114	-1.6428652936438595	0.39464772644427504	-4.162865217660984	3.142788957447161e-5	0.037743045508304394
myo16	82.05017844894246	-2.039085109585704	0.4923793904854744	-4.141288504328369	3.453602323241374e-5	0.037743045508304394
tgm1l6	16.367055095875916	-5.665212934684221	1.368633395790666	-4.139320984061916	3.4833529152270046e-5	0.037743045508304394
itga2b	30.42314221415539	2.276389033097663	0.552042068399076	4.12357891437368	3.7303057607472976e-5	0.03780559414844029
tuba4l	438.47371109386626	4.035404413526675	0.9804383146783258	4.115918720343625	3.8564019872601454e-5	0.03780559414844029
chia.4	213.1137822214167	4.045479141396719	0.9968333457258709	4.058330470928312	4.942479345754113e-5	0.03887568789476198
eomesa	27.542344087881542	3.498199224969305	0.8633259271026891	4.052002974947385	5.0781019255836347e-5	0.03887568789476198
gatm	1237.4559672647604	-1.923687377270089	0.47392070718741647	-4.059091211031108	4.926406935712085e-5	0.03887568789476198
LOC100004033	87.76531918394834	2.1351783811053466	0.5270663615307972	4.051061757961545	5.098574698394974e-5	0.03887568789476198
si:dkeyp-46h3.6	246.6216154402621	4.240591874181445	1.0368647763241476	4.089821518689279	4.3170525967236116e-5	0.03887568789476198
zp3b	475.85366088246064	4.611438235967764	1.1341653050081624	4.065931320244871	4.7841024335326816e-5	0.03887568789476198
dzip1	36.646586260545064	-1.4636919496795209	0.36369392541461526	-4.024515801331835	5.7092660830188525e-5	0.040624863822022704
gal3st4	40.091946014568926	0.99337695709282825	0.246865215777322	4.023964874779591	5.722645605666967e-5	0.040624863822022704
hydin	59.3990508063085	-1.801541679103866	0.4488668752240853	-4.0135322487418845	5.981682585537086e-5	0.04104829979615067
caprin2	195.03885343917727	4.626804268641577	1.1888914636365553	3.891696096874318	9.954588534658032e-5	0.0432638002777746
ccnb2	183.61678980436815	2.9704309238966515	0.7541199679542661	3.9389368404534735	8.184346982430626e-5	0.0432638002777746
cks2	44.35179475636557	1.4551394602231367	0.37421772461207214	3.8884835338347155	1.008725124269287e-4	0.0432638002777746
ftr73	150.22482391791252	-1.5081987156260523	0.3831497554466965	-3.9363165294669535	8.27418240109719e-5	0.0432638002777746
gsta.2	1600.3187072161882	-2.1233685712626387	0.5453448047057504	-3.8936257445568523	9.875697371219155e-5	0.0432638002777746
hpf1	193.85914462605973	1.0468322419552691	0.26740769172442497	3.914742448897373	9.050075909672382e-5	0.0432638002777746
ifi27.6	603.7352488539991	-2.122248540713391	0.5342446118092431	-3.972428535172871	7.114358369772727e-5	0.0432638002777746
