feature	metadata	value	coef	stderr	N	N.not.0	pval	qval
Pararhodobacter	Treatment	A+ T+ P+	0.59728240101257	0.105415799096998	129	8	9.5568468613878e-08	5.20370311602566e-05
Obscuribacteraceae_Genus	Treatment	A+ T+ P+	1.67141159585679	0.293204700841931	129	27	8.14024886978956e-08	5.20370311602566e-05
X67.14_Genus	Treatment	A- T+ P+	-3.17897123791962	0.592916208874155	129	73	3.84121408583787e-07	0.000114743137102646
Pseudoxanthomonas	Treatment	A+ T+ P+	2.82417183863453	0.528777440291644	129	35	4.21462395234697e-07	0.000114743137102646
Unknown_Family_Genus	Treatment	A- T+ P+	1.66188358009085	0.317115839320763	129	14	6.5968086743335e-07	0.000119732077439153
Gemmataceae_Genus	Treatment	A+ T- P+	-3.4241261105043	0.648561377697118	129	86	5.54679310338061e-07	0.000119732077439153
Rhodococcus	Treatment	A+ T+ P+	3.10536082777189	0.619000479555859	129	60	1.76093455946525e-06	0.000273951105036808
Rhodovarius	Treatment	A+ T- P+	-1.39161280799415	0.285231198711444	129	22	3.18212271157672e-06	0.000420663075175469
Rhodovarius	Treatment	A+ T+ P+	-1.5136556084517	0.31317756383281	129	22	3.86283815588125e-06	0.000420663075175469
Mycobacterium	Treatment	A+ T- P+	-3.15413280730047	0.651471055439138	129	112	3.72887036167874e-06	0.000420663075175469
X67.14_Genus	Treatment	A+ T- P+	-2.65841983681964	0.579129906808372	129	73	1.06225156660884e-05	0.00105162905094275
Uliginosibacterium	Treatment	A+ T- P+	1.6168845892045	0.360940752865945	129	20	1.66635537069835e-05	0.00151221749890875
Vampirovibrionaceae_Genus	Treatment	A+ T- P+	-2.8452202709829	0.63890748942227	129	80	1.85311760550473e-05	0.0015523423633805
Hyphomicrobiales_Incertae_Sedis_Genus	Treatment	A+ T- P+	-3.32899499414299	0.759956378235431	129	102	2.47864411915035e-05	0.00192803103268195
Chitinibacter	Treatment	A+ T+ P+	1.7874841194575	0.411239864346115	129	39	2.83576150603948e-05	0.00205876285338466
Rubrivivax	Treatment	A+ T- P+	-2.48125933407392	0.598903543825501	129	81	6.26652937172766e-05	0.00426515655363214
