gene	log2FoldChange	padj	baseMean	pvalue	stat	metadata	value
si:dkey-3k24.8	3.162215152233853	0.0070264712259641045	111.69784588895477	4.863771675286974e-6	4.570579583786858	Treatment	A+ T- P-
slc41a1	-2.977131976579054	0.04681234826637924	863.948804079681	9.322904157582693e-5	-3.907569985340562	Treatment	A+ T- P-
slc43a1a	-1.9854485020575658	0.03997277055304634	246.44576413415524	6.795778740742323e-5	-3.983324759359964	Treatment	A+ T- P-
slc7a1b	-1.8909484808467414	0.014217113477210424	173.66535816769473	1.657408672720893e-5	-4.3066562510653155	Treatment	A+ T- P-
snapc1a	16.825002368116824	2.3468693922126164e-5	12.919306169689012	4.559905556346464e-9	5.862485094363845	Treatment	A+ T- P-
tat	-4.8729661007527225	0.033473318425410514	2297.953217599206	4.6268057053024385e-5	-4.073720234600536	Treatment	A+ T- P-
znf1069	-2.1883898584132355	0.04681234826637924	190.3840919123809	9.124503286392394e-5	-3.9127657603509687	Treatment	A+ T- P-
adad2	15.145353396679516	2.6889875813233805e-4	5.992560882819526	1.8286212725762533e-7	5.215965585348025	Treatment	A- T+ P-
ankrd66	15.94192665378416	0.025035379070661785	4.676122479861373	6.080385454573708e-5	4.009669261324739	Treatment	A- T+ P-
avd	-18.10972286108404	5.243719048464408e-5	47.83064090811266	2.2923918704123806e-8	-5.588348543008499	Treatment	A- T+ P-
bncr	-18.12369787230809	1.998460769695236e-5	13.176447891039544	7.76591351705537e-9	-5.7734619810897545	Treatment	A- T+ P-
cpdb	-18.568738394262805	3.0621841370974287e-9	10.297284844897778	2.974871654051031e-13	-7.2955293266580945	Treatment	A- T+ P-
cxcl11.4	-3.3601265565665344	0.03353325923817574	78.21265375192365	8.470051393525713e-5	-3.930695428716195	Treatment	A- T+ P-
cxcl14	1.0814689097835073	0.04606292194085671	201.08978232115584	1.3872352262753757e-4	3.810433148016366	Treatment	A- T+ P-
cxcl18b	-2.5149611103805776	0.012245381216175303	287.42931341336777	2.2008019866832768e-5	-4.243479792867216	Treatment	A- T+ P-
elmo2	1.778071405726038	0.015717016736816147	65.71443208907478	3.206463802138622e-5	4.158284603872073	Treatment	A- T+ P-
esr1	-3.2534108409087956	0.042341061476126034	413.26095170806906	1.2134466542436663e-4	-3.8433935102734402	Treatment	A- T+ P-
exd1	-16.62020017776678	6.245335646928501e-6	28.587918463004197	1.2134523042557926e-9	-6.0784560503850535	Treatment	A- T+ P-
fam20ca	-4.731555685384217	0.04136992026045939	47.32392419392028	1.1192395016325727e-4	-3.863172419634101	Treatment	A- T+ P-
fam20cl	-9.003948787068165	0.012245381216175303	768.947475048068	2.1879161595193117e-5	-4.244796781242333	Treatment	A- T+ P-
gpam	-1.7156039367512033	0.025035379070661785	226.83870665266616	6.051469734279228e-5	-4.010794765278142	Treatment	A- T+ P-
hyou1	-1.524939957497917	0.04980275196309943	2707.714231312102	1.5691781552994882e-4	-3.7798580147578016	Treatment	A- T+ P-
ifi44a8	-3.5977988932921625	0.00314802773235209	16516.092066042205	3.822834473638813e-6	-4.620788983895131	Treatment	A- T+ P-
il34	-1.2458380353395346	0.04550549206786952	235.30006296868407	1.3262396289270758e-4	-3.821534300428035	Treatment	A- T+ P-
lectin	-18.462801922015068	0.001600583240944855	47.586309488905776	1.4771983085419071e-6	-4.814295845724919	Treatment	A- T+ P-
lhx8a	-17.767124581124275	1.1061938266594691e-4	5.380069273724373	6.447916607525929e-8	-5.405912790425403	Treatment	A- T+ P-
lmf2b	-1.943792159666109	0.04136992026045939	468.21960619166356	1.125329350845546e-4	-3.861847218383987	Treatment	A- T+ P-
LOC100538242	6.292029971330235	0.01651197434493272	25.9970254820288	3.4488507156560304e-5	4.14160423612808	Treatment	A- T+ P-
LOC101883008	0.7680539466776746	0.025035379070661785	100.23032740506578	5.898172401205255e-5	4.016848064084085	Treatment	A- T+ P-
LOC101883092	-2.629571521049632	0.01668722487904737	186.7249975081687	3.5665123363194454e-5	-4.133904814537742	Treatment	A- T+ P-
LOC103910189	-2.404937288451052	0.012993936352319697	276.7586644948697	2.3984533025120145e-5	-4.2241490057389495	Treatment	A- T+ P-
LOC108183327	-5.098601316225689	0.04980275196309943	342.7876145887964	1.577576113472837e-4	-3.7785287978128954	Treatment	A- T+ P-
LOC108184065	-19.056744998317736	0.011750831360598017	17.022635415659764	1.9406823056313818e-5	-4.271608308824479	Treatment	A- T+ P-
LOC110439931	2.5614169396785815	0.042341061476126034	4998.565765884896	1.1973267545034554e-4	3.846672841091463	Treatment	A- T+ P-
LOC137487668	-23.037400042067826	2.0202526547408737e-12	16.984459069124927	9.813244546271305e-17	-8.307023588205519	Treatment	A- T+ P-
LOC137488620	4.184154705686483	0.04606292194085671	184.22946330673358	1.3788080475787387e-4	3.811939185083923	Treatment	A- T+ P-
LOC137491221	-2.094555138499515	0.04136992026045939	21.230762980342263	1.0923938827362796e-4	-3.8690965335137566	Treatment	A- T+ P-
LOC137491340	18.83254359699427	7.696742351020352e-5	12.445300201428811	3.7386420318746554e-8	5.50277274639228	Treatment	A- T+ P-
LOC141380276	-9.574905083200338	0.004022435617469285	848487.1986990087	5.08006635518538e-6	-4.5614537635005306	Treatment	A- T+ P-
LOC141380546	-4.707701922876156	0.0265152180364437	16.032242006777672	6.568592412000916e-5	-3.9913944429137413	Treatment	A- T+ P-
LOC141381093	17.476657845903937	0.014935483281584644	42.78399044731171	2.974473281901056e-5	4.175411920152255	Treatment	A- T+ P-
LOC141381096	19.372373759807694	0.04980275196309943	19.61753831201194	1.596629732143859e-4	3.7755375433246385	Treatment	A- T+ P-
LOC141381605	-23.331764690705473	1.0821728487071961e-4	29.46323338222448	5.7822418690334467e-8	-5.425407654367585	Treatment	A- T+ P-
LOC141385619	-4.8678331218904605	0.012245381216175303	33.01548536513884	2.1327986317333018e-5	-4.250514672247758	Treatment	A- T+ P-
manf	-1.8172520833630021	0.004561877795896366	916.7265809282974	6.426116290911479e-6	-4.511861443712018	Treatment	A- T+ P-
mboat2a	-2.0781813938818434	0.0026015531670575726	221.11482727902174	2.922185632925415e-6	-4.676214772291936	Treatment	A- T+ P-
mcfd2	-1.5835705820029562	0.02115409990242604	1521.4641072809486	4.623959273372379e-5	-4.073863482610365	Treatment	A- T+ P-
mthfr	-2.609800337840183	0.002153665487244668	361.71163941720613	2.0922577230724907e-6	-4.744302716284935	Treatment	A- T+ P-
nots	-8.8936395997101	2.1160580407630615e-4	4620.709660946243	1.336219678919697e-7	-5.273807635421731	Treatment	A- T+ P-
pdia4	-1.8606824065845957	0.048212665187610006	2747.112436848636	1.4753960785055765e-4	-3.795174567527652	Treatment	A- T+ P-
plaub	3.8158037407514778	0.021609955562508384	40.932884552693835	4.828571214239013e-5	4.0637733619539835	Treatment	A- T+ P-
polr3k	-1.415856659040718	0.023862794781472327	165.34338675310406	5.447862023263222e-5	-4.035532401907534	Treatment	A- T+ P-
ppt2a.1	-19.11260824026265	1.3309437515340777e-5	33.969988456307085	4.525480284032906e-9	-5.863742898104268	Treatment	A- T+ P-
qdprb.4	-20.05824816506115	1.3309437515340777e-5	126.55821977819271	4.035442444790322e-9	-5.882733984537213	Treatment	A- T+ P-
rcn3	-4.673238565975547	7.267732528521991e-4	1082.859412160586	5.648405326485251e-7	-5.002866516874075	Treatment	A- T+ P-
reep2	-2.29650444933941	0.013506275677547773	87.85376869036939	2.624233871384422e-5	-4.203840935737604	Treatment	A- T+ P-
rtn1a	-3.834341025585137	7.399225418271093e-4	2568.3076001484415	6.110012731850614e-7	-4.987707036482546	Treatment	A- T+ P-
sec61a1b	-1.2778257231545556	0.0415210738690178	1683.9340529048527	1.149609564547537e-4	-3.856630031356295	Treatment	A- T+ P-
slc43a1a	-2.3415078683102193	0.002539797931565205	246.44576413415524	2.7141183511164575e-6	-4.691347274035513	Treatment	A- T+ P-
slc7a1b	-2.049839590612544	0.0026015531670575726	173.66535816769473	3.032849662864028e-6	-4.668582515107264	Treatment	A- T+ P-
slco1c1	-4.151217920629407	0.006480185404813109	33.80421314553485	9.757893211697011e-6	-4.422469932633704	Treatment	A- T+ P-
snapc1a	13.22564324310526	0.0059858774150158035	12.919306169689012	8.722801887136256e-6	4.4466296778261505	Treatment	A- T+ P-
vtg2	-9.165896693374387	0.011457834880235274	245560.94605400573	1.836637446193054e-5	-4.283877882637114	Treatment	A- T+ P-
vtg3	-9.485620080022446	0.004521544197153185	31140.398981940773	5.9300380494067124e-6	-4.52886852944554	Treatment	A- T+ P-
vtg4	-9.38313936305494	0.004561877795896366	212606.63640433314	6.286481191716729e-6	-4.516517878187529	Treatment	A- T+ P-
vtg5	-8.78341049239925	5.366429560215095e-4	204087.56459141156	3.910061854725138e-7	-5.073285009952889	Treatment	A- T+ P-
vtg6	-9.422943814049273	0.008420648401066298	106520.2435890018	1.308887884753104e-5	-4.358613913187261	Treatment	A- T+ P-
vtg7	-9.383822531533635	0.0023536542304911723	139258.15024015636	2.4008713673830386e-6	-4.716372131540801	Treatment	A- T+ P-
vtg8	-6.2452353242491965	0.001334800331567495	132.9576677715126	1.1670668853264152e-6	-4.8611484534170435	Treatment	A- T+ P-
zgc:112970	-22.14090341610481	5.646729218942707e-7	15.310237226411576	8.228584862693992e-11	-6.496361406941779	Treatment	A- T+ P-
zgc:173544	-18.25268252827486	0.013506275677547773	7.3876318108052486	2.580206049511768e-5	-4.207667092608312	Treatment	A- T+ P-
zgc:56106	-0.7819415099049559	0.03751132448270964	246.62978873479574	9.657066097943416e-5	-3.8990504325045605	Treatment	A- T+ P-
zp2.6	-21.068945100264376	1.0816806663829275e-5	225.6381445428281	2.627096386998901e-9	-5.953349376455614	Treatment	A- T+ P-
abcg2c	-2.246580033903164	0.02052487567887405	546.1771604545626	7.776462344936978e-5	-3.951186711666609	Treatment	A+ T+ P-
adad2	16.014468259661157	7.870818657547181e-5	5.992560882819526	3.0585587633155603e-08	5.538051188761415	Treatment	A+ T+ P-
ankrd66	16.37360116770592	0.013599896938429735	4.676122479861373	3.813554276648349e-5	4.118494646469843	Treatment	A+ T+ P-
blnk	-1.474335621121844	0.028443814268228007	239.5598576138581	1.3678231954896648e-4	-3.8139153800265313	Treatment	A+ T+ P-
ca8	-1.7870824337050975	0.0035780026499111143	156.18768286280408	4.692576458328075e-6	-4.578082492770561	Treatment	A+ T+ P-
ccl35.1	-3.2412269503371802	0.008613198635935937	64.75409880237477	1.5898457675502287e-5	-4.315857421491574	Treatment	A+ T+ P-
cd74b	-1.3922923544990513	0.03483008649576216	10340.457926076235	1.785185300203057e-4	-3.747622679137228	Treatment	A+ T+ P-
cmtr1	-0.5947528448735983	0.014687891556216281	669.4774170742894	4.5661099703591685e-5	-4.076793041710055	Treatment	A+ T+ P-
colgalt1b	-1.2634813358303472	0.022853192876547364	142.2660917715904	8.991638524313093e-5	-3.9163052562587715	Treatment	A+ T+ P-
csf2rb	-1.5305237849719266	0.046761577519770316	260.612039088749	2.725695488595928e-4	-3.6400646941792965	Treatment	A+ T+ P-
cxcl11.3	-3.143451720804663	0.009274634585746679	41.858097922877604	1.75698619927197e-5	-4.293726845310808	Treatment	A+ T+ P-
cxcl14	1.2832377163024626	0.004041693167963103	201.08978232115584	6.263373372331815e-6	4.517297988458312	Treatment	A+ T+ P-
dhx58	-1.818288904847298	0.011169634603642085	478.26557918307145	2.3239815249140045e-5	-4.231248107243954	Treatment	A+ T+ P-
dspb	-0.9544714090259903	0.02763064467982691	787.9901972196963	1.3018762004873027e-4	-3.826103406681767	Treatment	A+ T+ P-
ecpas	-0.7539861516309592	0.04558447235064845	1497.1246221819104	2.6133444285245805e-4	-3.6508887349860575	Treatment	A+ T+ P-
faah	-1.470737874474834	0.011738868358694235	698.7311759398989	2.794018310467856e-5	-4.189636368991171	Treatment	A+ T+ P-
ftr07	-2.733725371788331	0.028614949620319078	54.64580058975918	1.3899523787010772e-4	-3.809949397493626	Treatment	A+ T+ P-
ftr11	-2.491401417927291	0.0013315531276599881	142.83797039708259	1.2236730272313799e-6	-4.851765426190629	Treatment	A+ T+ P-
ftr22	-2.124969052882861	0.006257421996836966	125.5708582459796	1.063825568996424e-5	-4.403776472548387	Treatment	A+ T+ P-
ftr34	-1.7238706365671894	0.02425668158446246	201.5618146192016	1.0273000641728988e-4	-3.884051799595941	Treatment	A+ T+ P-
ftr35	-1.8572002312555544	0.04701092229104272	517.8412786617282	2.76306484539572e-4	-3.6365570357038886	Treatment	A+ T+ P-
ftr76	-1.3709209845560457	0.03620680335003948	50.55244938242861	1.969768288339448e-4	-3.7228624706284603	Treatment	A+ T+ P-
ftr92	-1.9920548867596475	0.03620680335003948	70.56240132238658	1.9465702664853802e-4	-3.725851445797268	Treatment	A+ T+ P-
herc56.2	-2.7615207693892887	0.00211226347343578	66.28984578313185	2.359841642251078e-6	-4.719879699048338	Treatment	A+ T+ P-
hspa8	0.581237662748018	0.01868953136901188	70810.52524933228	6.627171467129097e-5	3.989288731584232	Treatment	A+ T+ P-
ifi44a1	-2.180820442528241	0.0013315531276599881	5768.507651227206	1.2784915580766137e-6	-4.843068549897212	Treatment	A+ T+ P-
ifi44g	-1.3188832537221036	0.03483008649576216	436.5087017010472	1.7933594834365323e-4	-3.746476285577469	Treatment	A+ T+ P-
ifit14	-2.6983397619465768	0.013599896938429735	631.6373446047802	3.892974640821214e-5	-4.113741439400399	Treatment	A+ T+ P-
ifit15	-2.3497514002467197	0.012823610349532883	3448.30129952886	3.273697107988366e-5	-4.153540869273052	Treatment	A+ T+ P-
ifit8	-3.7331567619852764	0.02425668158446246	336.64551517624903	1.0486446111707188e-4	-3.879051715913054	Treatment	A+ T+ P-
ifit9	-3.1527160351616494	0.035648212215935164	27.92202531454734	1.880607520567891e-4	-3.7345371216103076	Treatment	A+ T+ P-
ifng1r	-4.588747494163625	0.012823610349532883	77.00265036133479	3.4836309844925206e-5	-4.139302669667575	Treatment	A+ T+ P-
igf2bp2b	-0.9122170534108783	0.0022156209520239867	910.9947502787452	2.5829359716605472e-6	-4.70147128056311	Treatment	A+ T+ P-
il4i1	-2.3271926133175795	0.021078014144514247	247.09160795694672	8.088420446964713e-5	-3.941765000607219	Treatment	A+ T+ P-
irf3	-1.2707339632328214	0.015120574349325348	203.75140761120161	4.774067774353464e-5	-4.066420906237973	Treatment	A+ T+ P-
irf7	-2.126933779629048	0.004761908881938647	311.99452573406893	7.633117652109358e-6	-4.475224189719902	Treatment	A+ T+ P-
LOC100001589	-2.384066604597696	0.0013315531276599881	556.8835780594508	1.2928536830354125e-6	-4.840849334037587	Treatment	A+ T+ P-
LOC100536629	-1.6430885547017209	0.020343991620349947	260.3813649391558	7.609109412575634e-5	-3.9563893939585566	Treatment	A+ T+ P-
LOC100537840	-1.5564364797699306	0.02425668158446246	6328.453151739802	1.004787379845467e-4	-3.889432916403492	Treatment	A+ T+ P-
LOC101882702	-4.8036168378027035	1.4808746112008632e-4	380.56265647770823	6.473926021667931e-8	-5.405191299150661	Treatment	A+ T+ P-
LOC101882795	-1.7566798895225086	0.011738868358694235	973.1941850882788	2.7713467917818987e-5	-4.191484864601505	Treatment	A+ T+ P-
LOC101885452	-21.53575389924273	2.5183720060902394e-28	27.518303646617003	1.2232826570603971e-32	-11.897238592793173	Treatment	A+ T+ P-
LOC101886660	-1.8840494674255173	0.016566301190712576	79.32610595348585	5.7133500973458636e-5	-4.024347504946661	Treatment	A+ T+ P-
LOC101887118	-19.188307961472425	1.167628427798376e-11	8.35208439884431	1.1343356757161082e-15	-8.011374374377898	Treatment	A+ T+ P-
LOC103910189	-2.6566422182330927	0.0026734577179382186	276.7586644948697	3.3629317468361204e-6	-4.647309032568514	Treatment	A+ T+ P-
LOC103911752	-2.24678624548489	0.023413179093458164	30.98023378624682	9.439422279870927e-5	-3.904567041870928	Treatment	A+ T+ P-
LOC108180198	-1.5761667353673272	0.02347885031120091	83.51564165687343	9.579945723713395e-5	-3.9009916458480567	Treatment	A+ T+ P-
LOC108181196	-3.235777812663965	0.009423113165182944	27.72268293631698	1.830886125260202e-5	-4.28457527561241	Treatment	A+ T+ P-
LOC108183350	-1.5400670822354074	0.04328609214720257	238.6432039821097	2.4242556902898048e-4	-3.670131661918626	Treatment	A+ T+ P-
LOC110439307	-2.170423422487417	0.013599896938429735	442.6999076048699	3.9636363545236515e-5	-4.10958917363829	Treatment	A+ T+ P-
LOC137488852	16.862652613568695	0.011751623317851848	3.99600191359136	2.8541369111215446e-5	4.1848028579448044	Treatment	A+ T+ P-
LOC137490032	-1.8593140478963512	0.02763064467982691	625.6088909809635	1.3014110668561486e-4	-3.8261914190833783	Treatment	A+ T+ P-
LOC137490039	-4.006623858841268	0.005653821015697336	8461.806164902167	9.33744180957446e-6	-4.431973679784077	Treatment	A+ T+ P-
LOC137491340	19.546034737839417	3.8297649045761e-5	12.445300201428811	1.1161698852410065e-8	5.712059588105614	Treatment	A+ T+ P-
LOC137495296	-10.776798321071265	7.771727288233542e-5	223.0941386933205	2.6425458307492495e-8	-5.563607080880339	Treatment	A+ T+ P-
LOC137496053	4.572942562264918	0.04740521441490195	39.43808360745576	2.8322928901894107e-4	3.6301748516600267	Treatment	A+ T+ P-
LOC137496184	4.7331220895976	0.047150787258792404	14.372841449778068	2.794188587736277e-4	3.6336693894696546	Treatment	A+ T+ P-
LOC141375335	-1.7702144391712622	0.04558447235064845	135.53866269707876	2.6349405983033786e-4	-3.6487746957751686	Treatment	A+ T+ P-
LOC141378197	-2.4422604431709782	0.016264872036141707	59.72732299905023	5.4513827682215854e-5	-4.035380725615212	Treatment	A+ T+ P-
LOC141381089	-1.7851469204911241	0.035648212215935164	891.3552848636205	1.8874314526336682e-4	-3.733625410552616	Treatment	A+ T+ P-
LOC141381093	20.24008185738158	0.0013315531276599881	42.78399044731171	1.2935863677660545e-6	4.840736757318184	Treatment	A+ T+ P-
LOC141381096	19.679232540065982	0.0275776887654531	19.61753831201194	1.2542318625009192e-4	3.8352763602973945	Treatment	A+ T+ P-
LOC141381754	5.949470851795377	0.01046515661315969	10.773241004495455	2.0841862395664608e-5	4.255675694770467	Treatment	A+ T+ P-
LOC141382111	18.286586517123872	0.016264872036141707	7.136063313479681	5.441021909062696e-5	4.0358273447427715	Treatment	A+ T+ P-
LOC553316	-1.407050832869318	0.04297896019466769	347.89325472339823	2.3740608172917956e-4	-3.6754762984684284	Treatment	A+ T+ P-
LOC560278	-1.6987311198364456	0.024561381494988724	605.9846830111529	1.0737476730698912e-4	-3.8732926412959277	Treatment	A+ T+ P-
LOC560863	-4.479295352113727	0.0037515729897500565	250.02656988825808	5.102445412784844e-6	-4.560530895255196	Treatment	A+ T+ P-
LOC570163	-1.443317569556892	0.03620680335003948	186.26875018317077	1.9678295567923345e-4	-3.723110998564298	Treatment	A+ T+ P-
LOC570185	-3.04034010402931	0.0026734577179382186	59.17014459310919	3.376397759090382e-6	-4.646484325081697	Treatment	A+ T+ P-
LOC571488	-1.4884705899830588	0.016485860313417384	231.2318680556993	5.605528838292208e-5	-4.028829351719985	Treatment	A+ T+ P-
LOC793010	-2.6740463714584153	0.004041693167963103	91.68046794934918	5.959902189822582e-6	-4.5278068421611115	Treatment	A+ T+ P-
ly6m5	-4.637720772972425	2.721477737703262e-4	278.65702963130536	1.3219399318517816e-7	-5.275778068632747	Treatment	A+ T+ P-
maml3	-0.909303561983635	0.015273525631100612	173.71684934232036	4.970739871199014e-5	-4.056998511282111	Treatment	A+ T+ P-
mhc2dgb	-25.98615013533813	8.223412709714858e-7	252.9522397988523	1.1983406095664534e-10	-6.439542623135492	Treatment	A+ T+ P-
mxa	-2.6579095035054974	0.0013315531276599881	303.4931398672876	1.1074792152092462e-6	-4.87151113264202	Treatment	A+ T+ P-
nefma	-4.070587062516742	0.024875679011480006	32.08665782165481	1.0995709865666102e-4	-3.8674994007273376	Treatment	A+ T+ P-
nfia	-0.9751099831952263	0.011169634603642085	166.95949237118654	2.495765248785816e-5	-4.215182281490343	Treatment	A+ T+ P-
nmur3	2.8364959167217454	0.018828401725164857	61.026458645824654	6.831503075845396e-5	3.9820791132045983	Treatment	A+ T+ P-
pals1a	-0.5523387630244512	0.029254334539889137	568.7840783064527	1.4592241030688134e-4	-3.7979080861736203	Treatment	A+ T+ P-
plaub	3.6181883798557033	0.026516173674988496	40.932884552693835	1.1849652587064369e-4	3.849215910253897	Treatment	A+ T+ P-
pld4	-3.028351817451919	9.786985733700815e-4	132.4441145521284	5.862576457517466e-7	-4.995690021211891	Treatment	A+ T+ P-
pmaip1	-1.7423594259377653	0.022213758783961497	286.139983040018	8.632149913619856e-5	-3.9261356142372037	Treatment	A+ T+ P-
prag1	-0.7749512175956816	0.006791551836543998	369.8987223441408	1.1876226070606885e-5	-4.379847741892026	Treatment	A+ T+ P-
prr5a	1.3271076796858876	0.035275993523094275	455.73395920375117	1.833453784898765e-4	3.740923427395163	Treatment	A+ T+ P-
pstpip1b	-1.4211763502248722	0.014687891556216281	53.035645652128316	4.4685407357215305e-5	-4.081814758336568	Treatment	A+ T+ P-
rergla	2.609069456243025	0.004041693167963103	77.89588855512265	6.282322891864735e-6	4.5166580579751185	Treatment	A+ T+ P-
rnf145a	-2.062626849450703	0.011169634603642085	117.55316449062018	2.4255927741386668e-5	-4.221613952698909	Treatment	A+ T+ P-
rnf213a	-1.7175566229794406	0.029254334539889137	5328.063034519009	1.4636403835471807e-4	-3.7971587903421637	Treatment	A+ T+ P-
sacs2	-2.6906458104664037	0.02425668158446246	1824.0906446376991	1.0400814942536664e-4	-3.881046034713466	Treatment	A+ T+ P-
sash1b	-1.7317962090824928	0.012823610349532883	168.8055712382582	3.416025634950399e-5	-4.143796728954588	Treatment	A+ T+ P-
si:cabz01069012.2	-2.0002452866234477	0.012823610349532883	72.54406124418533	3.488231308951481e-5	-4.138999881155771	Treatment	A+ T+ P-
si:ch1073-406l10.2	1.7841240889179577	0.029208138358789482	102.41446946491466	1.432953793285927e-4	3.8024099128257753	Treatment	A+ T+ P-
si:ch211-153b23.3	-4.943499715039668	0.004041693167963103	74.14053960467186	5.96973806352782e-6	-4.5274582855790495	Treatment	A+ T+ P-
si:ch211-15j1.4	-2.644928664166972	0.02763064467982691	147.3733249140623	1.2939866734095143e-4	-3.827600287412427	Treatment	A+ T+ P-
si:ch211-217k17.11	-2.657667322423469	0.0013315531276599881	6469.5412701395835	1.1143658462809994e-6	-4.8702864412625155	Treatment	A+ T+ P-
si:ch211-271e10.3	-2.870306069089217	0.0013315531276599881	2016.8289887260069	1.058732629863947e-6	-4.880395574088354	Treatment	A+ T+ P-
si:ch211-276k2.1	-4.099218022030143	0.012823610349532883	528.5627927986884	3.448895322297886e-5	-4.141601270213811	Treatment	A+ T+ P-
si:ch211-284e13.11	-2.6905152729166883	0.014687891556216281	164.16530024411043	4.50383716916162e-5	-4.079986214340318	Treatment	A+ T+ P-
si:dkey-11n14.1	-4.292193974527983	0.04328609214720257	135.25905972245096	2.4390084466291827e-4	-3.6685805581317497	Treatment	A+ T+ P-
si:dkey-211g8.5	-3.7355097366332357	4.413420978209288e-4	196.67744067867864	2.358169269942302e-7	-5.168629447732031	Treatment	A+ T+ P-
