feature	metadata	value	coef	stderr	N	N.not.0	pval	qval
Cloacibacterium	Treatment	A+ T- P+	-4.9029594327712	0.243656294616622	65	31	3.98062741997722e-29	1.572347830891e-26
Gemmataceae_Genus	Treatment	A+ T- P+	-5.56419108000474	0.606658851621321	65	42	3.26845549813641e-13	6.45519960881942e-11
Acinetobacter	Treatment	A+ T- P+	5.00315001527323	0.569398039344092	65	43	1.51640917253408e-12	1.4974540578774e-10
Dinghuibacter	Treatment	A+ T- P+	-4.9638569829477	0.562948118453606	65	43	1.340413758376e-12	1.4974540578774e-10
Caulobacter	Treatment	A+ T- P+	-3.55757502392574	0.474159504830633	65	27	2.64375099493931e-10	2.08856328600206e-08
Rhizobium	Treatment	A+ T- P+	-2.36373164523514	0.366298555048476	65	37	1.77663844455418e-08	1.1696203093315e-06
Niveibacterium	Treatment	A+ T- P+	-4.77835776852985	0.746915163505239	65	41	2.21499786329604e-08	1.24989165143133e-06
Plesiomonas	Treatment	A+ T- P+	-3.55152888194882	0.563335954737402	65	63	3.20152254397622e-08	1.58075175608826e-06
Roseomonas	Treatment	A+ T- P+	-3.14593330829366	0.511408460916312	65	43	5.85499942402919e-08	2.56969419165726e-06
Paenirhodobacter	Treatment	A+ T- P+	-2.61424374044468	0.444293172226301	65	57	1.66987108208939e-07	6.59599077425308e-06
Legionella	Treatment	A+ T- P+	-3.23815107197343	0.562119001367622	65	40	2.69853515344802e-07	9.69019441465426e-06
Paracoccaceae_Genus	Treatment	A+ T- P+	-2.39862893007267	0.447488388855066	65	60	1.25563956444097e-06	3.81521252272449e-05
Tundrisphaera	Treatment	A+ T- P+	-4.2867036652726	0.796900493593233	65	36	1.16808809959415e-06	3.81521252272449e-05
Gemmobacter	Treatment	A+ T- P+	-2.51272361756473	0.478036804113039	65	54	1.86069087943794e-06	5.24980640984277e-05
Aurantisolimonas	Treatment	A+ T- P+	-3.06516050468992	0.606952013836913	65	52	4.03191865458107e-06	0.000102482971311571
Vibrio	Treatment	A+ T- P+	3.58853795288486	0.711693339635697	65	23	4.15120896451932e-06	0.000102482971311571
Dechloromonas	Treatment	A+ T- P+	-3.2373494386711	0.645572091409308	65	48	4.59893749128492e-06	0.000106857665238679
Bosea	Treatment	A+ T- P+	-2.4120029084703	0.495593366023328	65	59	7.93800641197962e-06	0.000174195140707331
Comamonadaceae_Genus	Treatment	A+ T- P+	3.74002963517933	0.776518394263738	65	35	9.55151925656534e-06	0.000198571058228595
Shewanella	Treatment	A+ T- P+	2.2603647267529	0.473721525898439	65	64	1.12528844906184e-05	0.000222244468689713
SH.PL14	Treatment	A+ T- P+	-2.97894682080814	0.637430219162101	65	33	1.60664384984553e-05	0.000302202057470945
Gammaproteobacteria_Genus	Treatment	A+ T- P+	-3.18252454885227	0.686850014142727	65	58	1.8550824994464e-05	0.000318590255339708
Bradyrhizobium	Treatment	A+ T- P+	-2.65174375443005	0.570833561982926	65	35	1.77735558141615e-05	0.000318590255339708
Phreatobacter	Treatment	A+ T- P+	-2.19141993423087	0.481535416420503	65	61	2.49488220235785e-05	0.000410616029138063
Flavobacterium	Treatment	A+ T- P+	2.58866739806396	0.576597339071646	65	51	3.10433948174683e-05	0.000490485638116
Longivirga	Treatment	A+ T- P+	-2.55399214155663	0.580518341115034	65	38	4.26866416154445e-05	0.000648508593773099
Halomonas	Treatment	A+ T- P+	1.87007817440604	0.445178491502111	65	17	8.53201203034671e-05	0.00124820175999517
Barnesiellaceae_Genus	Treatment	A+ T- P+	-2.53855118913671	0.612589883038821	65	23	0.000103694156629896	0.00146282828102889
Pirellula	Treatment	A+ T- P+	-2.4427444257732	0.591078612867979	65	34	0.000107773334587468	0.00146794714351896
